ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
2172,9379,Housatonic Community College,,7132,6413,11401,6033
2173,9386,State University of New York Schenectady County Community College,,14892,5887,11401,6033
2174,9393,Interactive College of Technology,,18477,10612,7412,6033
2175,9393,Cosumnes River College,,8125,10772,8183,6033
2176,9398,Judson College Alabama,,13166,6046,11401,6033
2177,9398,Gaston College,,9844,6259,11401,6033
2178,9398,Vance Granville Community College,,6916,6469,11401,6033
2179,9398,Lincoln Tech,,15672,5860,11401,6033
2180,9398,Mississippi Gulf Coast Community College,,12272,6105,11401,6033
2181,9408,American Musical and Dramatic Academy,,12506,6097,11401,6033
2182,9408,Gateway Community College,,14623,5940,11401,6033
2183,9408,Hilbert College,,9627,6283,11401,6033
2184,9415,State University of New York Ulster County,,8549,6364,11401,6033
2185,9424,Pensacola Christian College,,11189,6208,11401,6033
2186,9424,Central Wyoming College,,11329,6199,11401,6033
2187,9424,Alice Lloyd College,,9977,6288,11401,6033
2188,9424,Shelton State Community College,,8740,6373,11401,6033
2189,9436,Westminster Theological Seminary in California,,10962,6234,11401,6033
2190,9441,(4) New England College of Finance,,18943,9040,9385,6033
2191,9441,New York School of Interior Design,,15622,5923,11401,6033
2192,9446,Virginia Western Community College,,9573,6353,11401,6033
2193,9446,New York Academy of Art,,15698,5926,11401,6033
2194,9446,Adler Graduate School,,13637,7465,10875,6033
2195,9446,Sherman College of Chiropractic,,11097,6246,11401,6033
2196,9462,Illinois Eastern Community Colleges,,8195,6451,11401,6033
2197,9462,Richland College Dallas County,,8878,6408,11401,6033
2198,9473,Atlanta's John Marshall Law School,,13623,8419,10355,6033
2199,9479,Multnomah University,,13882,6099,11401,6033
2200,9479,Jefferson State Community College,,6916,6579,11401,6033
2201,9486,(1) Iowa Western Community College,,12914,6168,11401,6033
2202,9494,Point University (Atlanta Christian College),,14019,6121,11401,6033
2203,9494,Kirtland Community College,,13458,6150,11401,6033
2204,9503,South Central College,,7856,6548,11401,6033
2205,9503,North Central State College,,12254,6244,11401,6033
2206,9503,Victoria College,,10447,6359,11401,6033
2207,9503,Iowa Central Community College,,13036,6193,11401,6033
2208,9512,Columbia College SC,,7521,6586,11401,6033
2209,9512,Oakland City University,,15173,6060,11401,6033
2210,9518,North Central University,,12345,6269,11401,6033
2211,9518,Hebrew College,,8915,6504,11401,6033
2212,9518,Virginia Highlands Community College,,5840,6730,11401,6033
2213,9525,Brookhaven College,,8795,6523,11401,6033
2214,9531,Midwestern Baptist Theological Seminary,,10319,6420,11401,6033
2215,9531,Horry Georgetown Technical College,,9520,6474,11401,6033
2216,9531,Simpson University,,11830,6324,11401,6033
2217,9539,Mohave Community College,,8355,6572,11401,6033
2218,9539,Muskegon Community College,,8878,6534,11401,6033
2219,9549,Miami Ad School,,17405,5934,11401,6033
2220,9549,Wharton County Junior College,,8463,6576,11401,6033
2221,9549,Quinsigamond Community College,,8188,6597,11401,6033
2222,9563,San Joaquin Valley College,,17329,5962,11401,6033
2223,9563,Warner University (Southern College),,13715,6237,11401,6033
2224,9568,Wayne County Community College District,,9300,6544,11401,6033
2225,9579,State University of New York Adirondack Community College,,14512,6200,11401,6033
2226,9584,North Central Texas College,,10138,6512,11401,6033
2227,9584,Piedmont Community College,,9942,6528,11401,6033
2228,9584,Crafton Hills College,,7318,6702,11401,6033
2229,9584,York College Nebraska,,13382,6295,11401,6033
2230,9600,Northwest Mississippi Community College,,10579,6492,11401,6033
2231,9614,Grayson County College,,12424,6377,11401,6033
2232,9614,Clark State Community College,,14212,6258,11401,6033
2233,9621,Tri County Technical College,,8824,6640,11401,6033
2234,9621,University of Northwestern Ohio,,18423,5941,11401,6033
2235,9621,South Plains College,,6954,6783,11401,6033
2236,9628,Pearl River Community College,,7067,6797,11401,6033
2237,9628,Wyoming Technical Institute,,19622,5857,11401,6033
2238,9628,Hennepin Technical College,,13060,6358,11401,6033
2239,9640,Harrison College (Indiana Business College),,11216,6502,11401,6033
2240,9640,Central Maine Community College,,11126,6519,11401,6033
2241,9649,Valley Forge Military College,,5674,6937,11401,6033
2242,9657,Golden West College,,13060,6393,11401,6033
2243,9665,Martin Luther College,,9790,6643,11401,6033
2244,9671,Allegany College of Maryland,,10616,6590,11401,6033
2245,9671,Holy Cross College,,12047,6501,11401,6033
2246,9671,Hannibal Lagrange University,,14709,6308,11401,6033
2247,9671,Mississippi Public Universities,,12708,7048,11232,6033
2248,9671,Cleary University,,14767,6301,11401,6033
2249,9683,Spartanburg Community (Technical) College,,8837,6718,11401,6033
2250,9689,Calumet College of Saint Joseph,,13612,6405,11401,6033
2251,9689,Central Georgia Technical College,,12700,6482,11401,6033
2252,9689,Wallace Community College Dothan,,12095,6525,11401,6033
2253,9689,Weatherford College,,12064,6524,11401,6033
2254,9689,Lake Land College Illinois,,10288,6646,11401,6033
2255,9689,Lake Washington Institute of Technology (Technical College),,8421,6763,11401,6033
2256,9707,Cascadia Community College,,9483,6694,11401,6033
2257,9715,University of Maine School of Law,,7287,6888,11401,6033
2258,9725,Silver Lake College,,11763,6582,11401,6033
2259,9733,Clarkson College,,13428,6488,11401,6033
2260,9733,Bethany College Linsdborg,,13983,6434,11401,6033
2261,9745,State University of New York Jefferson Community College,,10590,6673,11401,6033
2262,9745,Western Oklahoma State College,,11867,7998,10875,6033
2263,9745,Cape Cod Community College,,9409,6756,11401,6033
2264,9745,Cowley College,,9051,6795,11401,6033
2265,9752,Coastline Community College,,11497,6647,11401,6033
2266,9752,Jackson State Community College,,10304,6713,11401,6033
2267,9764,Charter College,,14197,6455,11401,6033
2268,9764,Coastal Bend College,,7132,6956,11401,6033
2269,9773,Rochester Community and Technical College,,8831,6848,11401,6033
2270,9780,(3) Oklahoma State University Center for Health Sciences,,15896,10873,11401,5288
2271,9780,Iowa Valley Community College District,,10065,6775,11401,6033
2272,9786,Williams Baptist College,,16296,6339,11401,6033
2273,9786,Memphis College of Art,,11796,6666,11401,6033
2274,9796,Stevens Henager College,,18099,6191,11401,6033
2275,9796,Northeast Iowa Community College Calmar,,15091,6437,11401,6033
2276,9796,Catawba Valley Community College,,7733,6952,11401,6033
2277,9808,Haskell Indian Nations University,,19790,6076,11401,6033
2278,9808,Southwestern Michigan College,,11692,6692,11401,6033
2279,9808,Concorde Career Colleges,,17276,6287,11401,6033
2280,9808,Florence Darlington Technical College,,14041,6532,11401,6033
2281,9817,Los Angeles Southwest College,,11384,6726,11401,6033
2282,9839,Carroll Community College,,8820,6934,11401,6033
2283,9849,Bay State College,,12398,6683,11401,6033
2284,9849,(4) Florida National University,,11680,6742,11401,6033
2285,9849,University of the West,,14709,6540,11401,6033
2286,9849,Quincy College,,9127,6922,11401,6033
2287,9857,Vermont College of Fine Arts,,13060,6664,11401,6033
2288,9857,Merritt College,,7521,7028,11401,6033
2289,9867,Davidson County Community College,,12038,6752,11401,6033
2290,9867,American Academy of Art,,21678,5973,11401,6033
2291,9867,Grace University,,13576,6653,11401,6033
2292,9888,Blackburn College,,16132,6478,11401,6033
2293,9892,Boston Graduate School of Psychoanalysis,,12647,6736,11401,6033
2294,9903,West Georgia Technical College,,10230,6938,11401,6033
2295,9903,(3) University of Cincinnati Clermont College,,15868,6536,11401,6033
2296,9925,Berkshire Community College,,10326,6949,11401,6033
2297,9925,Calvary University,,10776,6916,11401,6033
2298,9925,Stanly Community College,,12601,6811,11401,6033
2299,9935,Notre Dame College,,27648,4804,11401,6033
2300,9948,Arkansas Northeastern College,,12345,6846,11401,6033
2301,9948,Atlantic Union College,,25002,10272,7971,6033
2302,9957,Charter Oak State College,,13745,6745,11401,6033
2303,9969,Rust College,,17048,6521,11401,6033
2304,9969,Brooks Institute of Photography,,23213,5947,11401,6033
2305,9969,Northeast Community College,,8691,7094,11401,6033
2306,9977,Bluegrass Community and Technical College,,7438,7191,11401,6033
2307,9977,Bay de Noc Community College,,10453,6992,11401,6033
2308,9977,Hellenic College & Holy Cross Greek Orthodox School of Theology,,10004,7027,11401,6033
2309,9989,University of Maine Machias,,16369,6607,11401,6033
2310,9989,El Centro College,,8673,7128,11401,6033
2311,9989,Southwestern Community College Iowa,,13036,6868,11401,6033
2312,9994,Saint Meinrad School of Theology,,8584,7144,11401,6033
2313,10001,North Dakota State College of Science,,12424,6927,11401,6033
2314,10010,The Principia,,11022,7017,11401,6033
2315,10010,Central Baptist College,,14234,6818,11401,6033
2316,10022,Ohio Valley University,,7896,7233,11401,6033
2317,10022,Sacramento City College,,5081,7475,11401,6033
2318,10022,Lake Superior College,,10952,7036,11401,6033
2319,10022,University of Saint Mary of the Lake,,15364,8134,10875,6033
2320,10031,Ridgewater College,,11653,7004,11401,6033
2321,10031,Iowa Lakes Community College,,11201,7029,11401,6033
2322,10031,Sussex County Community College,,5511,7449,11401,6033
2323,10031,West Hills Community College,,6880,7328,11401,6033
2324,10046,Sanford Brown,,13858,6890,11401,6033
2325,10046,Lake Area Technical Institute,,11466,7026,11401,6033
2326,10046,(1) Mission College Santa Clara California,,7256,7309,11401,6033
2327,10046,Mid Plains Community College,,10697,7066,11401,6033
2328,10058,Dakota College (Minot State University) Bottineau,,10825,9263,10392,6033
2329,10058,Miles College,,14683,6831,11401,6033
2330,10065,Webber International University,,17329,6630,11401,6033
2331,10071,Southern University Law Center,,15944,7697,11096,6033
2332,10083,Mitchell College,,16778,6684,11401,6033
2333,10085,Art Academy of Cincinnati,,16457,6732,11401,6033
2334,10085,Kaskaskia College,,10765,7125,11401,6033
2335,10090,Atlanta Technical College,,17362,6676,11401,6033
2336,10090,Bacone College,,15348,6842,11401,6033
2337,10090,South Piedmont Community College,,14785,6892,11401,6033
2338,10099,Hudson County Community College,,7963,7341,11401,6033
2339,10107,Butler County Community College,,8584,7310,11401,6033
2340,10115,Richmond Community College,,9530,7265,11401,6033
2341,10118,Lincoln Christian University,,10433,7832,11232,6033
2342,10118,Trinity Valley Community College,,7711,7402,11401,6033
2343,10118,Vaughn College of Aeronautics and Technology,,12361,7087,11401,6033
2344,10131,Blue Ridge Community College North Carolina,,12220,7109,11401,6033
2345,10131,Amberton University,,15383,6902,11401,6033
2346,10131,Mid State Technical College,,11247,7171,11401,6033
2347,10142,Texas Chiropractic College,,21398,6385,11401,6033
2348,10152,New Mexico Military Institute,,8069,7400,11401,6033
2349,10152,Jarvis Christian College,,11082,7825,11232,6033
2350,10160,Sauk Valley Community College,,7568,7462,11401,6033
2351,10171,Wayne Community College,,10962,7242,11401,6033
2352,10171,Wor Wic Community College,,14441,7005,11401,6033
2353,10178,LeMoyne Owen College,,11247,7236,11401,6033
2354,10184,Nashua Community College,,13905,7062,11401,6033
2355,10193,Webb Institute,,14752,9509,10180,6033
2356,10201,Barton Community College,,8831,7433,11401,6033
2357,10201,Lord Fairfax Community College,,7318,7542,11401,6033
2358,10209,Carteret Community College,,15467,6989,11401,6033
2359,10220,Nicolet College,,7484,7557,11401,6033
2360,10233,White Mountains Community College,,14607,7073,11401,6033
2361,10267,Arizona Christian University (Southwestern College Arizona),,10501,8384,11096,6033
2362,10267,College of Menominee Nation,,15985,7019,11401,6033
2363,10267,Clatsop Community College,,9699,7452,11401,6033
2364,10274,Texarkana College,,8943,7530,11401,6033
2365,10274,Nazarene Bible College,,8883,7522,11401,6033
2366,10287,Potomac State College West Virginia University,,8683,7549,11401,6033
2367,10301,Lurleen B Wallace Community College,,15525,7092,11401,6033
2368,10301,Latter Day Saints Business College,,10207,7472,11401,6033
2369,10311,Mid America Christian University,,17462,6975,11401,6033
2370,10311,Rend Lake College,,7624,7669,11401,6033
2371,10311,Austin Presbyterian Theological Seminary,,10590,7457,11401,6033
2372,10311,Western International University,,21662,6612,11401,6033
2373,10311,North Lake College,,9273,7556,11401,6033
2374,10323,Laredo Community College,,6987,7735,11401,6033
2375,10330,Livingstone College,,17088,7032,11401,6033
2376,10330,Morton College,,8863,7599,11401,6033
2377,10330,New England Culinary Institute,,21265,6667,11401,6033
2378,10341,Technical College of the Lowcountry,,7205,7739,11401,6033
2379,10341,Norwalk Community College,,12956,7340,11401,6033
2380,10341,Blue Ridge Community College Virginia,,11907,7407,11401,6033
2381,10341,Brightwood College (TESST College of Technology),,15325,7161,11401,6033
2382,10346,Caldwell Community College and Technical Institute,,12614,7372,11401,6033
2383,10346,Cincinnati Christian University,,12254,7397,11401,6033
2384,10346,Tunxis Community College,,11820,7419,11401,6033
2385,10362,Cairn University (Philadelphia Biblical University),,5798,7904,11401,6033
2386,10362,Cleveland University Kansas City,,17329,7049,11401,6033
2387,10362,Gerstner Sloan-Kettering Graduate School of Biomedical Sciences,,8698,12074,8136,6033
2388,10362,Ozark Christian College,,12207,7424,11401,6033
2389,10373,Minnesota West Community and Technical College,,10753,7534,11401,6033
2390,10381,Longy School of Music,,15672,7205,11401,6033
2391,10381,Mineral Area College,,7744,7763,11401,6033
2392,10381,Surry Community College,,11709,7480,11401,6033
2393,10391,Maine Media College,,15753,7214,11401,6033
2394,10391,Connors State College,,7704,7773,11401,6033
2395,10391,Carl Sandburg College,,10607,7566,11401,6033
2396,10397,Central Ohio Technical College,,10550,7583,11401,6033
2397,10397,Meridian Community College,,4608,8095,11401,6033
2398,10404,Baton Rouge Community College,,11840,7507,11401,6033
2399,10404,North Georgia Technical College,,9620,7661,11401,6033
2400,10414,North Arkansas College,,10120,7644,11401,6033
2401,10414,Reedley College,,17888,7079,11401,6033
2402,10429,Globe University Historic Business School,,21966,6728,11401,6033
2403,10429,Haywood Community College,,9025,7724,11401,6033
2404,10439,Trenholm State Technical College,,16650,7208,11401,6033
2405,10439,Sofia University (Institute of Transpersonal Psychology),,5145,8074,11401,6033
2406,10450,University of the Potomac,,18744,7038,11401,6033
2407,10450,East Mississippi Community College,,17810,7116,11401,6033
2408,10463,(1) Western Nebraska Community College,,10539,7666,11401,6033
2409,10463,Zane State College,,15753,7299,11401,6033
2410,10474,Northern Maine Community College,,12980,8125,11232,6033
2411,10485,Newbury College,,18189,7118,11401,6033
2412,10485,College of Saint Joseph in Vermont,,13015,7527,11401,6033
2413,10492,Southern State Community College,,12471,7567,11401,6033
2414,10492,New Hampshire Institute of Art,,15127,7379,11401,6033
2415,10500,South Puget Sound Community College,,9360,7813,11401,6033
2416,10500,Western Iowa Tech Community College,,12943,7547,11401,6033
2417,10500,Connecticut State University System,,8069,7894,11401,6033
2418,10500,Lane College,,16584,7281,11401,6033
2419,10511,Glenville State College,,9278,7822,11401,6033
2420,10511,Blackhawk Technical College,,13249,7543,11401,6033
2421,10517,Asnuntuck Community College,,12833,7582,11401,6033
2422,10517,Randolph Community College,,11126,7701,11401,6033
2423,10517,Spartanburg Methodist College,,14666,7451,11401,6033
2424,10536,Southeast Technical Winona Minnesota State College,,12075,7647,11401,6033
