ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
2033,19597,Hubei Finance and Taxation College / 湖北财税职业学院,,13146,19161,11401,6033
2034,19646,Shanghai Jing'an District College / 上海市静安区业余大学,,12345,19293,11401,6033
2035,19717,Sichuan Electric Vocational & Technical College / 四川电力职业技术学院,,22266,18505,11401,6033
2036,19799,Hebei Tourism Vocational College / 河北旅游职业学院,,21760,18691,11401,6033
2037,19855,Anhui Technical College of Industry and Economy / 安徽工业经济职业技术学院,,10476,19688,11401,6033
2038,19900,Shandong University of Science & Technology in Jinan / 山东科技大学 济南校区,,12925,19572,11401,6033
2039,19920,Tianjin Medical College / 天津医学高等专科学校,,18715,19120,11401,6033
2040,19943,Guangzhou Huashang Vocational College / 广州华商职业学院,,7668,20044,11401,6033
2041,20068,Yangling Vocational & Technical College / 杨凌职业技术学院,,10469,19986,11401,6033
2042,20185,Dalian Business Vocational College / 大连商务职业学院,,24584,18841,11401,6033
2043,20201,Shijiazhuang Vocational Technology Institute / 石家庄职业技术学院,,10539,20169,11401,6033
2044,20228,Hunan Institue of Information Technology / 湖南信息学院,,15113,19855,11401,6033
2045,20269,Henan Forestry Vocational College / 河南林业职业学院,,19131,19552,11401,6033
2046,20292,Shanghai Aurora College / 上海震旦职业学院,,11663,20210,11401,6033
2047,20308,Hefei Institute of Architectural Design / 合肥工业大学建筑设计研究院,,21030,19402,11401,6033
2048,20382,Guangdong Food and Drug Vocational College / 广东食品药品职业学院,,16202,19967,11401,6033
2049,20415,Shanghai Changning Spare-time University / 上海市长宁区业余大学,,23299,19300,11401,6033
2050,20449,Fujian Radio and Television University Longyan Branch / 龙岩广播电视大学,,24952,19134,11401,6033
2051,20485,Hunan Women's University / 湖南女子学院,,22573,19498,11401,6033
2052,20660,(3) Ocean College Hebei Agricultural University / 河北农业大学海洋学院,,18483,20132,11401,6033
2053,20705,Hunan Taxation College / 湖南税务高等专科学校,,14916,20502,11401,6033
2054,20728,Changchun Institute of Education / 长春教育学院,,18537,20195,11401,6033
2055,20778,Taishan Polytechnic / 泰山职业技术学院,,17236,20378,11401,6033
2056,20778,The capital United University for Further Study / 首都联合职工大学,,25171,19515,11401,6033
2057,20818,(3) Normal College Jishou University / 吉首大学师范学院,,15737,20578,11401,6033
2058,20843,Yunnan College of Business Management / 云南经济管理学院,,5341,21402,11401,6033
2059,20916,Jiujiang Jiujiang TV Radio and Television University / 九江电大,,19176,20370,11401,6033
2060,20916,Ji'an Normal School / 吉安师范学校,,19889,20312,11401,6033
2061,21012,Shanxi Traffic Vocational and Technical College / 山西交通职业技术学院,,17462,20652,11401,6033
2062,21133,Guangdong Food and Drug Vocational Technical School / 广东省食品药品职业技术学校,,16400,20857,11401,6033
2063,21133,Shaanxi Medical School / 陕西医科学校,,24434,20056,11401,6033
2064,21203,(3) Zhongshan College Dalian Medical University / 大连医科大学中山学院,,10520,21405,11401,6033
2065,21227,The Open University of Fuzhou / 福州广播电视大学,,23468,20297,11401,6033
2066,21345,Shanghai Huangpu Sparetime University / 上海市黄浦区业余大学 (大同学院),,15151,21208,11401,6033
2067,21345,Jiangxi University of Engineering / 江西工程学院,,27782,18752,11401,6033
2068,21398,Hezhou University / 贺州学院,,10986,21594,11401,6033
2069,21450,Zhangjiakou Vocational & Technical College / 张家口职业技术学院,,13552,21463,11401,6033
2070,21450,(3) Haining College Zhejiang Radio and Television University / 浙江广播电视大学海宁学院,,16778,21177,11401,6033
2071,21491,Ningde Vocational & Technical College / 宁德职业技术学院,,24081,20534,11401,6033
2072,21526,Liaoning Provincial Building Design & Research Institute / 辽宁省建筑设计研究院,,17624,21197,11401,6033
2073,21538,Yancheng Vocational Institute of Industry Technology / 盐城工业职业技术学院,,21889,20806,11401,6033
2074,21557,Sichuan Vocational & Technical College of Communications / 四川交通职业技术学院,,10876,21803,11401,6033
2075,21557,Guangxi University of Foreign Languages / 广西外国语学院,,4864,22295,11401,6033
2076,21594,(3) MBA School of Education Jiangxi University of Finance and Economics / 江西财经大学EMBA教育学院,,22741,20799,11401,6033
2077,21658,Shanghai Putuo Sparetime University / 上海市普陀区业余大学,,20756,21091,11401,6033
2078,21672,Neijiang Vocational & Technical College / 内江职业技术学院,,17435,21415,11401,6033
2079,21712,Weifang Engineering Vocational College / 潍坊工程职业学院,,12553,21852,11401,6033
2080,21722,Hami Polytechnic / 哈密职业技术学院,,21695,21055,11401,6033
2081,21745,(3) Guangdong Literature & Art Vocational College Ballroom Dance Campus / 广东文艺职业学院 国际标准舞校区,,25133,20673,11401,6033
2082,21757,(3) Institute of International Education Nanjing University of Information Science & Technology / 南京信息工程大学国际教育学院,,22342,21029,11401,6033
2083,21857,Sino-British College / 上海理工大学中英国际学院,,15467,21820,11401,6033
2084,21907,Jiangxi Application Engineering Vocational College / 江西应用工程职业学院,,11324,22187,11401,6033
2085,21907,Hebei Software Institute / 河北软件职业技术学院,,12104,22129,11401,6033
2086,21932,Guangdong Social Science University / 广东社会科学大学,,25726,20787,11401,6033
2087,21976,Yuxi Normal University / 玉溪师范学院,,6559,22605,11401,6033
2088,21992,Shanghai Yangpu Space-Time University / 上海市杨浦区业余大学,,15051,22006,11401,6033
2089,22024,Chongqing Electromechanical Vocational Institute / 重庆机电职业技术学院,,13060,22193,11401,6033
2090,22140,Hunan PetroChemical Vocational Technology College / 湖南石油化工职业技术学院,,13637,22277,11401,6033
2091,22140,Hainan Technology and Business College / 海南工商职业学院,,10579,22489,11401,6033
2092,22175,Nanchang Radio and Television University / 南昌广播电视大学,,23352,21433,11401,6033
2093,22247,Beijing Polytechnic (Vocational College for Electronic Science & Technology) / 北京电子科技职业学院,,10845,22602,11401,6033
2094,22341,Changzhou College of Information Technology / 常州信息职业技术学院,,8449,22887,11401,6033
2095,22357,(3) History Culture and Tourism College Jiangxi Normal University / 江西师范大学历史文化与旅游学院,,8669,22888,11401,6033
2096,22496,Guangdong Vocational Institute of Sport / 广东体育职业技术学院,,8837,23017,11401,6033
2097,22515,Beijing Foreign Trade School / 北京市对外贸易学校,,20589,22130,11401,6033
2098,22641,Great Wall of China University of Geosciences / 中国地质大学长城学院,,18450,22469,11401,6033
2099,22810,Beijing International School of Economics and Management College of Education / 北京经济管理职业学院 国际教育学院,,25199,21926,11401,6033
2100,22829,Hebei Oriental University / 河北东方学院,,24329,22080,11401,6033
2101,22849,Guangxi Talent International College / 广西英华国际职业学院,,12587,23161,11401,6033
2102,22849,Shandong College of Information Technology / 山东信息职业技术学院,,15241,22976,11401,6033
2103,22870,Handan Open University / 邯郸广播电视大学,,18270,22736,11401,6033
2104,22893,Sichuan Staff University of Science and Technology / 四川科技职工大学,,15896,22970,11401,6033
2105,22907,(3) School of Economics and Management University of Chinese Academy of Sciences / 中国科学院大学 经济与管理学院,,9742,23401,11401,6033
2106,22950,Guilin Staff College / 桂林市职工大学,,21509,22533,11401,6033
2107,22976,Shaanxi Business College / 陕西工商职业学院,,11272,23400,11401,6033
2108,22991,Youjiang Medical University for Nationalities / 右江民族医学院,,11483,23399,11401,6033
2109,23008,(3) School of Civil Engineering Kunming University of Science & Technology / 昆明理工大学建筑工程学院,,26687,21850,11401,6033
2110,23150,Yulin Vocational & Technical College / 榆林职业技术学院,,14785,23387,11401,6033
2111,23202,(1) Shanghai Baoshan University / 上海宝山业余大学,,18936,23121,11401,6033
2112,23222,Luoyang Vocational College of Science and Technology / 洛阳科技职业学院,,24408,22569,11401,6033
2113,23257,Shaanxi Institute of Mechatronic Technology / 陕西机电职业技术学院,,20242,23063,11401,6033
2114,23300,Changzhi Vocational & Technical College / 长治职业技术学院,,15808,23449,11401,6033
2115,23387,"School of Economics and Management, Hebei University of Science & Technology / 河北科技大学经济管理学院",,27084,22141,11401,6033
2116,23518,Jining Normal University / 集宁师范学院,,4916,24507,11401,6033
2117,23549,Shandong Technology and Business University / 山东工商学院,,9195,24215,11401,6033
2118,23549,Jiangxi Vocational College of Finance and Economics / 江西财经职业学院,,12414,24010,11401,6033
2119,23608,Guangdong Judicial Police Vocational College Campus Lianjiang / 广东司法警官职业学院廉江校区（中职部）,,24434,23062,11401,6033
2120,23608,Henan University of Animal Husbandry Economy / 河南牧业经济学院,,8943,24285,11401,6033
2121,23733,Anhui Open University / 安徽广播电视大学,,10050,24352,11401,6033
2122,23768,Shanxi Medical Association / 山西省医学会,,23286,23368,11401,6033
2123,23818,The Open University of Wuhan / 武汉市广播电视大学,,17593,23922,11401,6033
2124,23898,Jiujiang Vocational & Technical College / 九江职业技术学院,,13077,24339,11401,6033
2125,23945,Huaihua Vocational & Technical College / 怀化职业技术学院,,13777,24343,11401,6033
2126,23977,Shanghai Customs College / 上海海关学院,,16696,24172,11401,6033
2127,23993,Liaocheng Vocational & Technical College / 聊城职业技术学院,,13690,24399,11401,6033
2128,24005,Anhui Vocational College of Metallurgy and Technology / 安徽冶金科技职业学院,,23423,23616,11401,6033
2129,24045,Pingxiang University / 萍乡学院,,9409,24746,11401,6033
2130,24059,Sipo Health Technology and School of Nursing / 上海思博-卫生技术与护理学院,,18689,24089,11401,6033
2131,24059,Jiujiang Vocational University / 九江职业大学,,10453,24687,11401,6033
2132,24132,(3) Culture & Media College Liaoning University of Technology / 辽宁工业大学文化传媒学院,,23791,23724,11401,6033
2133,24214,(3) Guangzhou Open University Campus Qiaoguang / 国家开放大学侨光分校,,20269,24170,11401,6033
2134,24270,(1) Jilin Radio and TV University / 吉林广播电视大学,,16960,24509,11401,6033
2135,24369,Hubei Preschool Teachers College / 湖北幼儿师范高等专科学校,,17661,24596,11401,6033
2136,24378,(3) Wenzhou University Oujiang College / 温州大学瓯江学院,,12228,24953,11401,6033
2137,24412,Liaoning Agricultural College / 辽宁农业职业技术学院,,15091,24830,11401,6033
2138,24432,Shaanxi University of weapons industry workers / 陕西兵器工业职工大学,,25410,23870,11401,6033
2139,24467,Nantong Open University / 南通开放大学,,20470,24460,11401,6033
2140,24505,Guangxi Cadres University of Economics and Management / 广西壮族自治区经济管理干部学院,,15113,24937,11401,6033
2141,24551,Quzhou University / 衢州学院,,10648,25216,11401,6033
2142,24579,Zhengzhou College of Economics / 郑州经济专修学院,,23928,24223,11401,6033
2143,24579,JAC university / 安徽汽车职业技术学院,,21800,24454,11401,6033
2144,24721,Luoyang Bearing Staff University / 洛阳轴承职工大学,,21906,24637,11401,6033
2145,24811,Hunan Biological and Electromechanical Polytechnic / 湖南生物机电职业技术学院,,27537,23452,11401,6033
2146,24940,(3) Shaanxi Radio and Television University Xianyang Campus/ 陕西广播电视大学咸阳分校,,23996,24688,11401,6033
2147,25048,Shaanxi Post and Telecommunication College / 陕西邮电职业技术学院,,12323,25574,11401,6033
2148,25105,Lianyungang Technical College / 连云港职业技术学院,,16584,25417,11401,6033
2149,25241,Fuyang Vocational College of Science & Technology / 阜阳科技职业学院,,27567,23972,11401,6033
2150,25259,Guangxi Medical College / 广西卫生职业技术学院,,17507,25524,11401,6033
2151,25296,Jiangxi College of Application Science and Technology / 江西应用科技学院,,21979,25260,11401,6033
2152,25312,Radio and Television University of Pingliang in Gansu Province / 甘肃广播电视大学兰州市分校,,21534,25304,11401,6033
2153,25341,China Australia Business College of Shanxi / 山西华澳商贸职业学院,,18819,25520,11401,6033
2154,25341,(3) Software Institute of Shenyang Polytechnic College / 沈阳职业技术学院软件学院,,26223,24856,11401,6033
2155,25370,Jiaozuo Adult Medical College / 焦作职工医学院,,24519,25122,11401,6033
2156,25484,Hunan University of Chinese Medicine / 湖南中医药大学,,9084,26168,11401,6033
2157,25484,Great Wall Aluminum Company Technical School & Institute / 长城铝业公司技工学校&工学院,,27410,24458,11401,6033
2158,25512,Chongqing Jianzhu College / 重庆建筑工程职业学院,,18029,25745,11401,6033
